Customer_ID,Horizon_Years,Monthly_Investment_Used,SIP_Policy,Expected_Return_pa_%,Starting_Principal,Total_Principal,Final_Corpus,Gains
CUST200302,3,1000.0,min_enforced,8.92,0.0,36000.0,40889.84,4889.84
CUST200303,15,5122.39,surplus_based,6.47,3878937.0,4800968.1,11461187.55,6660219.45
CUST200304,11,9671.33,surplus_based,3.64,2448230.0,3724846.07,5187623.97,1462777.9
CUST200305,9,1000.0,min_enforced,6.29,530792.0,638792.0,1062309.42,423517.42
CUST200306,15,40841.32,surplus_based,9.3,12980732.0,20332169.65,64636993.25,44304823.6
CUST200307,8,1012.92,surplus_based,3.47,2391321.0,2488561.46,3252094.96,763533.5
CUST200308,19,95735.19,surplus_based,7.15,51993893.0,73821515.7,238038501.42,164216985.72
CUST200309,13,1000.0,min_enforced,5.41,2407590.0,2563590.0,5001275.57,2437685.57
CUST200310,2,7085.45,surplus_based,7.15,14630300.0,14800350.91,16980267.21,2179916.3
CUST200311,15,1169.63,surplus_based,7.17,8416529.0,8627062.11,24157548.5,15530486.4
CUST200312,9,7334.49,surplus_based,10.21,1634032.0,2426156.44,5179898.57,2753742.12
CUST200313,7,21462.59,surplus_based,8.77,7957944.0,9760801.83,16775391.59,7014589.76
CUST200314,10,3090.84,surplus_based,5.48,1687085.0,2057985.95,3365652.65,1307666.7
CUST200315,15,48897.71,surplus_based,4.95,25801621.0,34603208.22,66155010.2,31551801.98
CUST200316,14,11601.91,surplus_based,4.5,1319270.0,3268391.38,5133518.44,1865127.06
CUST200317,12,1000.0,min_enforced,8.06,5586047.0,5730047.0,14396145.88,8666098.88
CUST200318,6,1000.0,min_enforced,5.75,10669790.0,10741790.0,15007525.82,4265735.82
CUST200319,17,93151.03,surplus_based,8.32,31071326.0,50074136.85,161221272.03,111147135.18
CUST200320,4,1000.0,min_enforced,7.01,33982.0,81982.0,99550.64,17568.64
CUST200321,26,53046.03,surplus_based,13.61,11840645.0,28391005.26,458803598.7,430412593.43
CUST200322,13,9167.05,surplus_based,10.47,2372338.0,3802398.16,11571699.53,7769301.37
CUST200323,10,1000.0,min_enforced,4.71,0.0,120000.0,152094.5,32094.5
CUST200324,10,3444.87,surplus_based,8.99,9226440.0,9639824.12,22480737.46,12840913.34
CUST200325,15,52094.42,surplus_based,6.06,5339947.0,14716942.41,27940092.43,13223150.03
CUST200326,10,8112.57,surplus_based,13.39,3738072.0,4711580.99,15067792.56,10356211.57
CUST200327,10,14592.53,surplus_based,6.45,8946356.0,10697459.29,19147734.46,8450275.17
CUST200328,3,4260.48,surplus_based,8.75,36264.0,189641.42,220435.74,30794.32
CUST200329,6,1000.0,min_enforced,10.2,13690387.0,13762387.0,24618828.01,10856441.01
CUST200330,10,5279.95,surplus_based,7.05,3524295.0,4157888.97,7872492.41,3714603.44
CUST200331,2,15325.79,surplus_based,7.57,2163519.0,2531337.89,2898116.45,366778.56
CUST200332,21,75475.51,surplus_based,11.23,26602776.0,45622603.99,319320147.75,273697543.76
CUST200333,9,15459.81,surplus_based,8.39,38915.0,1708574.08,2524501.81,815927.74
CUST200334,14,89415.81,surplus_based,9.85,54114625.0,69136481.46,232557609.8,163421128.34
CUST200335,15,33197.94,surplus_based,8.23,19285471.0,25261100.11,74553538.73,49292438.62
CUST200336,15,1000.0,min_enforced,8.13,7688470.0,7868470.0,25187510.13,17319040.13
CUST200337,9,1000.0,min_enforced,11.1,3792374.0,3900374.0,9960268.09,6059894.09
CUST200338,14,23759.66,surplus_based,9.51,6111904.0,10103527.34,29840180.32,19736652.99
CUST200339,9,10997.79,surplus_based,13.04,4104514.0,5292275.59,14531275.04,9238999.45
CUST200340,13,9991.81,surplus_based,8.66,604600.0,2163322.42,4577665.7,2414343.28
CUST200341,6,17061.28,surplus_based,8.39,10413939.0,11642351.31,18459907.96,6817556.65
CUST200342,18,59623.65,surplus_based,13.49,13648707.0,26527415.64,182383303.89,155855888.26
CUST200343,17,1000.0,min_enforced,5.12,12615556.0,12819556.0,29791155.27,16971599.27
CUST200344,7,1000.0,min_enforced,7.37,3521515.0,3605515.0,5903391.15,2297876.15
CUST200345,9,8542.72,surplus_based,13.95,7797597.0,8720210.82,26996168.0,18275957.19
CUST200346,11,2317.58,surplus_based,8.14,962833.0,1268753.29,2760938.41,1492185.12
CUST200347,6,1000.0,min_enforced,5.78,0.0,72000.0,85413.09,13413.09
CUST200348,10,2966.31,surplus_based,8.56,5911829.0,6267786.02,13987350.11,7719564.09
CUST200349,22,38156.23,surplus_based,7.32,21059153.0,31132399.01,123740679.26,92608280.26
CUST200350,19,1000.0,min_enforced,6.94,0.0,228000.0,459580.91,231580.91
CUST200351,7,6857.42,surplus_based,13.05,8442319.0,9018342.63,20835063.2,11816720.57
CUST200352,10,1000.0,min_enforced,7.36,4552811.0,4672811.0,9437651.62,4764840.62
CUST200353,21,52135.88,surplus_based,13.67,14168092.0,27306332.66,275631109.34,248324776.69
CUST200354,12,73153.14,surplus_based,7.55,1010872.0,11544924.38,19192671.47,7647747.09
CUST200355,12,4355.94,surplus_based,8.06,330383.0,957638.58,1869724.26,912085.69
CUST200356,7,1000.0,min_enforced,7.69,2092307.0,2176307.0,3623998.61,1447691.61
CUST200357,6,1000.0,min_enforced,9.99,47884.0,119884.0,181541.25,61657.25
CUST200358,9,1000.0,min_enforced,4.16,716714.0,824714.0,1165025.22,340311.22
CUST200359,15,73481.93,surplus_based,13.59,19800094.0,33026841.08,173594614.16,140567773.08
CUST200360,10,1000.0,min_enforced,6.32,1315598.0,1435598.0,2592600.6,1157002.6
CUST200361,3,39000.62,surplus_based,8.71,6161965.0,7565987.38,9505914.88,1939927.5
CUST200362,3,35426.95,surplus_based,8.44,21453553.0,22728923.27,28794521.72,6065598.45
CUST200363,7,5991.29,surplus_based,11.63,9297846.0,9801114.61,20836485.54,11035370.93
CUST200364,24,43878.58,surplus_based,8.64,22944725.0,35581755.47,207713295.95,172131540.47
CUST200365,14,1000.0,min_enforced,8.44,11042260.0,11210260.0,34636427.6,23426167.6
CUST200366,18,1000.0,min_enforced,11.27,0.0,216000.0,653134.13,437134.13
CUST200367,14,1709.11,surplus_based,5.36,3005958.0,3293087.92,6669752.78,3376664.86
CUST200368,21,7170.25,surplus_based,7.54,889650.0,2696553.99,8345952.12,5649398.13
CUST200369,5,6135.45,surplus_based,6.23,8056095.0,8424221.91,11326182.92,2901961.0
CUST200370,8,1000.0,min_enforced,5.03,380606.0,476606.0,680994.25,204388.25
CUST200371,25,50134.91,surplus_based,13.17,36775783.0,51816256.83,912005078.96,860188822.14
CUST200372,11,1255.54,surplus_based,8.25,3700396.0,3866127.18,9110581.15,5244453.96
CUST200373,5,1000.0,min_enforced,10.41,1725437.0,1785437.0,2908840.93,1123403.93
CUST200374,10,1000.0,min_enforced,9.15,177691.0,297691.0,617531.83,319840.83
CUST200375,4,1000.0,min_enforced,13.26,112092.0,160092.0,246338.86,86246.86
CUST200376,3,1000.0,min_enforced,11.54,1171523.0,1207523.0,1668003.3,460480.3
CUST200377,6,8300.27,surplus_based,6.98,3015470.0,3613089.17,5256137.88,1643048.71
CUST200378,10,38465.39,surplus_based,6.41,40085113.0,44700960.19,81000334.61,36299374.42
CUST200379,9,1000.0,min_enforced,7.94,1468879.0,1576879.0,3075785.51,1498906.51
CUST200380,1,1000.0,min_enforced,7.34,54220.0,66220.0,70601.24,4381.24
CUST200381,9,1191.0,surplus_based,5.33,9296436.0,9425064.18,15000985.39,5575921.2
CUST200382,7,57871.8,surplus_based,11.34,22784643.0,27645874.04,55538140.49,27892266.45
CUST200383,8,1000.0,min_enforced,5.21,0.0,96000.0,118176.47,22176.47
CUST200384,10,15332.1,surplus_based,5.47,5771288.0,7611139.52,12254481.91,4643342.39
CUST200385,8,1000.0,min_enforced,5.89,770006.0,866006.0,1338536.68,472530.68
CUST200386,6,1000.0,min_enforced,5.26,3181525.0,3253525.0,4412582.62,1159057.62
CUST200387,25,44979.53,surplus_based,8.88,3899637.0,17393496.73,79487184.1,62093687.37
CUST200388,8,3939.72,surplus_based,5.35,3498601.0,3876813.86,5777946.03,1901132.17
CUST200389,5,1000.0,min_enforced,6.29,8004997.0,8064997.0,10931329.57,2866332.57
CUST200390,11,3684.18,surplus_based,3.8,6510991.0,6997303.06,10417357.65,3420054.6
CUST200391,23,65830.96,surplus_based,6.14,20849207.0,39018552.75,120964884.1,81946331.35
CUST200392,11,20490.19,surplus_based,5.64,357620.0,3062324.99,4358534.04,1296209.05
CUST200393,10,1874.51,surplus_based,11.03,3737247.0,3962188.62,11037744.16,7075555.54
CUST200394,8,1000.0,min_enforced,5.43,4658138.0,4754138.0,7228721.53,2474583.53
CUST200395,2,6590.7,surplus_based,11.28,8899357.0,9057533.75,11196255.4,2138721.65
CUST200396,9,1000.0,min_enforced,10.53,0.0,108000.0,174568.16,66568.16
CUST200397,14,10013.83,surplus_based,6.04,577982.0,2260304.93,3915584.92,1655279.99
CUST200398,8,3427.13,surplus_based,7.5,3682601.0,4011605.92,7009958.69,2998352.77
CUST200399,2,1031.57,surplus_based,5.85,3526572.0,3551329.6,3977659.38,426329.78
CUST200400,13,1000.0,min_enforced,9.82,10517525.0,10673525.0,35838324.18,25164799.18
CUST200401,16,60038.39,surplus_based,9.42,8198053.0,19725424.07,60321242.42,40595818.35
CUST200402,12,1000.0,min_enforced,7.91,2221779.0,2365779.0,5776009.64,3410230.64
CUST200403,2,1000.0,min_enforced,4.71,0.0,24000.0,25092.14,1092.14
CUST200404,2,3934.42,surplus_based,7.23,2006499.0,2100924.97,2408097.74,307172.77
CUST200405,19,33455.62,surplus_based,7.68,34728569.0,42356449.3,158183863.44,115827414.14
CUST200406,19,1000.0,min_enforced,11.42,843983.0,1071983.0,7342528.49,6270545.49
CUST200407,9,5258.53,surplus_based,9.75,816593.0,1384514.22,2772617.09,1388102.87
CUST200408,5,1000.0,min_enforced,13.34,10447029.0,10507029.0,19625786.34,9118757.34
CUST200409,4,2370.76,surplus_based,7.26,5387985.0,5501781.62,7261100.84,1759319.22
CUST200410,12,7011.76,surplus_based,7.31,113779.0,1123472.1,1849034.48,725562.38
CUST200411,4,74506.37,surplus_based,7.76,22243790.0,25820095.8,34151251.93,8331156.13
CUST200412,9,11095.25,surplus_based,5.78,12816610.0,14014896.61,22801537.03,8786640.42
CUST200413,2,1000.0,min_enforced,3.86,20680.0,44680.0,47201.3,2521.3
CUST200414,13,1000.0,min_enforced,5.42,257383.0,413383.0,734755.35,321372.35
CUST200415,11,1000.0,min_enforced,5.17,2827176.0,2959176.0,5097533.9,2138357.9
CUST200416,14,52816.26,surplus_based,13.53,10546045.0,19419176.58,86729006.82,67309830.25
CUST200417,19,1000.0,min_enforced,13.63,2325913.0,2553913.0,27309603.91,24755690.91
CUST200418,19,71319.31,surplus_based,7.51,68636345.0,84897146.89,306352511.69,221455364.81
CUST200419,10,81956.77,surplus_based,9.6,38840696.0,48675508.36,113135021.51,64459513.15
CUST200420,20,2949.77,surplus_based,4.4,483595.0,1191538.94,2266292.42,1074753.48
CUST200421,3,1000.0,min_enforced,5.53,475210.0,511210.0,597454.92,86244.92
CUST200422,5,1390.87,surplus_based,8.16,4814766.0,4898217.91,7229491.05,2331273.14
CUST200423,4,8761.81,surplus_based,6.28,2539045.0,2959612.01,3714244.52,754632.51
CUST200424,16,7253.24,surplus_based,3.66,2425314.0,3817936.93,6186109.41,2368172.47
CUST200425,5,1000.0,min_enforced,6.49,622276.0,682276.0,922457.41,240181.41
CUST200426,15,3628.24,surplus_based,7.13,3731900.0,4384983.11,11630948.57,7245965.46
CUST200427,7,1000.0,min_enforced,8.1,3289714.0,3373714.0,5784186.86,2410472.86
CUST200428,7,1000.0,min_enforced,9.05,4407386.0,4491386.0,8200254.34,3708868.34
CUST200429,9,4683.54,surplus_based,7.6,2201816.0,2707638.69,4969859.43,2262220.75
CUST200430,11,1000.0,min_enforced,8.54,242896.0,374896.0,812092.18,437196.18
CUST200431,19,1000.0,min_enforced,7.79,4588858.0,4816858.0,19582080.63,14765222.63
CUST200432,2,3929.04,surplus_based,8.87,2669262.0,2763558.89,3265979.65,502420.76
CUST200433,11,1000.0,min_enforced,12.06,1421959.0,1553959.0,5237147.18,3683188.18
CUST200434,10,6678.09,surplus_based,8.63,6971233.0,7772603.79,17202031.17,9429427.39
CUST200435,22,56412.56,surplus_based,5.82,59643009.0,74535925.48,236463204.15,161927278.67
CUST200436,6,1338.29,surplus_based,6.4,1162439.0,1258796.15,1803500.83,544704.68
CUST200437,14,1000.0,min_enforced,3.55,5681797.0,5849797.0,9474362.18,3624565.18
CUST200438,3,1000.0,min_enforced,11.27,5313037.0,5349037.0,7361848.1,2012811.1
CUST200439,2,1000.0,min_enforced,6.86,0.0,24000.0,25593.24,1593.24
CUST200440,11,1000.0,min_enforced,5.42,377535.0,509535.0,852902.59,343367.59
CUST200441,9,1000.0,min_enforced,10.8,1948015.0,2056015.0,5079627.28,3023612.28
CUST200442,8,19084.08,surplus_based,3.74,10555731.0,12387802.41,16283964.11,3896161.69
CUST200443,5,4698.74,surplus_based,13.03,3453198.0,3735122.48,6756374.79,3021252.32
CUST200444,11,4719.18,surplus_based,6.12,8836096.0,9459027.77,17854137.5,8395109.73
CUST200445,4,1000.0,min_enforced,7.29,75513.0,123513.0,155349.74,31836.74
CUST200446,7,14688.6,surplus_based,11.02,5149025.0,6382867.6,12516107.89,6133240.29
CUST200447,16,3925.53,surplus_based,9.52,2211448.0,2965150.33,11172237.62,8207087.29
CUST200448,2,9284.05,surplus_based,5.58,4053300.0,4276117.14,4753123.71,477006.57
CUST200449,7,1000.0,min_enforced,11.31,2816986.0,2900986.0,6088300.89,3187314.89
CUST200450,8,16921.42,surplus_based,5.4,10537740.0,12162196.39,18065615.94,5903419.55
CUST200451,5,7396.53,surplus_based,7.81,657261.0,1101052.83,1494554.12,393501.28
CUST200452,8,1000.0,min_enforced,11.26,1715047.0,1811047.0,4177269.03,2366222.03
CUST200453,15,61997.42,surplus_based,7.85,44365250.0,55524785.77,158421623.5,102896837.73
CUST200454,12,4861.08,surplus_based,7.24,3200800.0,3900795.74,8500864.99,4600069.24
CUST200455,11,1000.0,min_enforced,5.23,1471331.0,1603331.0,2753906.73,1150575.73
CUST200456,13,48658.26,surplus_based,4.98,175533.0,7766222.14,10893324.68,3127102.54
CUST200457,11,1000.0,min_enforced,10.78,8660599.0,8792599.0,26937698.9,18145099.9
CUST200458,8,1000.0,min_enforced,7.78,1785789.0,1881789.0,3383287.53,1501498.53
CUST200459,32,34041.31,surplus_based,9.2,31676465.0,44748329.76,601666487.96,556918158.2
CUST200460,14,67448.01,surplus_based,7.57,6318081.0,17649346.54,37199247.4,19549900.86
CUST200461,7,3599.18,surplus_based,5.24,3999398.0,4301729.29,6081600.3,1779871.01
CUST200462,7,6663.95,surplus_based,8.59,849533.0,1409305.14,2267381.65,858076.52
CUST200463,25,6670.04,surplus_based,6.03,2323032.0,4324045.18,14563042.0,10238996.82
CUST200464,5,1000.0,min_enforced,7.43,865695.0,925695.0,1310966.19,385271.19
CUST200465,2,5087.11,surplus_based,8.88,2747750.0,2869840.53,3390053.62,520213.09
CUST200466,7,1000.0,min_enforced,5.72,0.0,84000.0,102471.03,18471.03
CUST200467,5,44509.86,surplus_based,7.22,3078250.0,5748841.57,7548449.44,1799607.87
CUST200468,8,1443.17,surplus_based,11.46,5192619.0,5331163.45,12587722.89,7256559.44
CUST200469,3,97815.4,surplus_based,12.98,13666150.0,17187504.36,23939804.99,6752300.64
CUST200470,3,40512.28,surplus_based,13.43,16726436.0,18184877.91,26174855.0,7989977.09
CUST200471,7,1000.0,min_enforced,7.79,4530387.0,4614387.0,7771721.91,3157334.91
CUST200472,4,69983.78,surplus_based,12.91,49338861.0,52698082.49,84501311.09,31803228.6
CUST200473,14,2469.46,surplus_based,11.87,4095652.0,4510520.83,20686785.66,16176264.83
CUST200474,9,4534.68,surplus_based,3.56,4241691.0,4731436.31,6386542.62,1655106.31
CUST200475,20,1000.0,min_enforced,9.77,0.0,240000.0,698951.57,458951.57
CUST200476,12,1000.0,min_enforced,5.6,174196.0,318196.0,537773.85,219577.85
CUST200477,7,1000.0,min_enforced,13.25,3754042.0,3838042.0,9104949.28,5266907.28
CUST200478,2,5294.99,surplus_based,3.56,2089317.0,2216396.77,2372002.96,155606.19
CUST200479,8,5782.9,surplus_based,7.1,3454965.0,4010123.64,6715987.87,2705864.23
CUST200480,14,1000.0,min_enforced,13.11,1571250.0,1739250.0,9261042.84,7521792.84
CUST200481,13,5551.53,surplus_based,6.39,1298035.0,2164073.45,4229576.61,2065503.17
CUST200482,4,1000.0,min_enforced,5.38,0.0,48000.0,53288.14,5288.14
CUST200483,2,1000.0,min_enforced,4.11,0.0,24000.0,24952.04,952.04
CUST200484,17,48239.85,surplus_based,7.17,13688787.0,23529716.52,63139957.67,39610241.14
CUST200485,12,1015.64,surplus_based,4.47,5647376.0,5793627.82,9735332.36,3941704.54
CUST200486,14,11442.67,surplus_based,8.68,7688073.0,9610441.65,28274116.98,18663675.33
CUST200487,12,14107.22,surplus_based,5.45,2596936.0,4628375.56,7743898.06,3115522.5
CUST200488,7,42671.45,surplus_based,9.76,35030853.0,38615254.67,72259180.37,33643925.7
CUST200489,8,13167.41,surplus_based,10.35,1002306.0,2266377.76,4119189.43,1852811.67
CUST200490,8,1000.0,min_enforced,5.99,4774757.0,4870757.0,7728207.88,2857450.88
CUST200491,20,62282.14,surplus_based,9.17,17701079.0,32648791.93,142832858.52,110184066.58
CUST200492,2,1000.0,min_enforced,7.05,4874745.0,4898745.0,5612261.34,713516.34
CUST200493,6,2826.72,surplus_based,8.05,1866159.0,2069683.12,3228241.18,1158558.06
CUST200494,2,1000.0,min_enforced,13.12,4805731.0,4829731.0,6176791.39,1347060.39
CUST200495,15,1481.42,surplus_based,7.39,4726513.0,4993168.08,14241060.33,9247892.24
CUST200496,2,1000.0,min_enforced,8.72,0.0,24000.0,26031.2,2031.2
CUST200497,2,1264.0,surplus_based,6.84,868999.0,899335.03,1024382.64,125047.61
CUST200498,22,26448.68,surplus_based,10.71,21049176.0,28031626.67,223228840.18,195197213.52
CUST200499,2,1000.0,min_enforced,8.04,0.0,24000.0,25871.76,1871.76
CUST200500,11,1000.0,min_enforced,5.27,2802056.0,2934056.0,5104220.56,2170164.56
CUST200501,1,1000.0,min_enforced,6.55,48100.0,60100.0,63607.32,3507.32
CUST200502,6,1000.0,min_enforced,3.88,6664940.0,6736940.0,8456361.25,1719421.25
CUST200503,12,74330.03,surplus_based,7.43,62645598.0,73349121.75,165005475.46,91656353.7
CUST200504,5,1000.0,min_enforced,5.92,225178.0,285178.0,369631.58,84453.58
CUST200505,2,2464.11,surplus_based,11.45,2643811.0,2702949.59,3349369.87,646420.28
CUST200506,8,1000.0,min_enforced,7.87,175002.0,271002.0,452227.49,181225.49
CUST200507,15,67730.26,surplus_based,13.15,16213390.0,28404835.91,138658996.11,110254160.2
CUST200508,7,1645.2,surplus_based,6.61,1968915.0,2107111.98,3256325.08,1149213.1
CUST200509,10,22437.66,surplus_based,7.51,16320903.0,19013422.8,37612532.17,18599109.37
CUST200510,12,5637.29,surplus_based,6.29,13373417.0,14185186.6,28989574.01,14804387.41
CUST200511,12,7567.28,surplus_based,9.02,14563309.0,15652997.29,42966531.36,27313534.07
CUST200512,11,1000.0,min_enforced,11.23,180115.0,312115.0,830535.33,518420.33
CUST200513,10,4730.18,surplus_based,13.44,1474606.0,2042228.15,6337682.74,4295454.6
CUST200514,17,1000.0,min_enforced,3.96,6680563.0,6884563.0,13211272.64,6326709.64
CUST200515,8,14806.81,surplus_based,9.36,7297477.0,8718930.3,16995610.19,8276679.88
CUST200516,6,16077.66,surplus_based,8.0,12119387.0,13276978.53,20694985.11,7418006.58
CUST200517,20,3371.72,surplus_based,7.51,4050813.0,4860025.4,19054580.93,14194555.53
CUST200518,5,1000.0,min_enforced,9.77,4899484.0,4959484.0,7885542.68,2926058.68
CUST200519,11,15198.5,surplus_based,4.96,2497063.0,4503265.59,6897074.6,2393809.0
CUST200520,8,1000.0,min_enforced,5.61,0.0,96000.0,120119.22,24119.22
CUST200521,4,5223.33,surplus_based,4.27,2432603.0,2683322.64,3148260.76,464938.11
CUST200522,8,1000.0,min_enforced,8.16,327452.0,423452.0,746331.08,322879.08
CUST200523,6,1000.0,min_enforced,5.47,0.0,72000.0,84638.8,12638.8
CUST200524,3,46742.99,surplus_based,7.19,24984832.0,26667579.78,32634555.53,5966975.75
CUST200525,7,1000.0,min_enforced,4.8,7628584.0,7712584.0,10688376.76,2975792.76
CUST200526,2,1000.0,min_enforced,9.63,3384881.0,3408881.0,4094780.45,685899.45
CUST200527,14,10487.97,surplus_based,5.24,5344587.0,7106565.17,13485357.47,6378792.3
CUST200528,3,45172.0,surplus_based,13.79,8905123.0,10531314.83,15097663.6,4566348.77
CUST200529,14,1000.0,min_enforced,5.56,8906559.0,9074559.0,19240091.54,10165532.54
CUST200530,14,1000.0,min_enforced,7.64,797027.0,965027.0,2526272.55,1561245.55
CUST200531,10,62897.59,surplus_based,7.88,16004861.0,23552571.25,45438591.33,21886020.08
CUST200532,15,9193.95,surplus_based,8.05,3226747.0,4881657.8,13424485.44,8542827.65
CUST200533,1,1000.0,min_enforced,3.47,0.0,12000.0,12189.94,189.94
CUST200534,11,1000.0,min_enforced,5.59,5701135.0,5833135.0,10555710.2,4722575.2
CUST200535,14,36173.87,surplus_based,7.21,18663392.0,24740602.24,59742582.32,35001980.08
CUST200536,10,1000.0,min_enforced,13.42,965067.0,1085067.0,3639581.07,2554514.07
CUST200537,21,1000.0,min_enforced,7.47,0.0,252000.0,587691.07,335691.07
CUST200538,7,61781.33,surplus_based,13.11,9662653.0,14852284.99,31082052.16,16229767.17
CUST200539,3,4611.39,surplus_based,9.47,2283798.0,2449807.91,3186361.86,736553.95
CUST200540,19,1000.0,min_enforced,10.85,1237870.0,1465870.0,9465890.21,8000020.21
CUST200541,4,41168.1,surplus_based,8.52,12580220.0,14556288.89,19778372.37,5222083.48
CUST200542,7,1000.0,min_enforced,5.2,0.0,84000.0,100616.11,16616.11
CUST200543,5,8458.53,surplus_based,4.78,4360737.0,4868248.99,6077603.89,1209354.91
CUST200544,15,13962.02,surplus_based,6.4,7250947.0,9764111.29,22523482.02,12759370.73
CUST200545,15,85504.8,surplus_based,8.99,11818035.0,27208898.93,74300283.46,47091384.53
CUST200546,2,23450.84,surplus_based,7.35,3302115.0,3864935.27,4407986.46,543051.19
CUST200547,5,5587.79,surplus_based,12.29,2109277.0,2444544.39,4217669.72,1773125.33
CUST200548,7,1000.0,min_enforced,11.05,1181153.0,1265153.0,2583810.37,1318657.37
