Customer_ID,Age,Gender,Occupation,Marital_Status,Number_of_Dependents,Annual_Income,Salary_Bracket,Monthly_Expenses,Expense_Growth_Rate(%),Savings_Rate(%),Loan_EMI_Obligations,Current_Net_Worth,Debt_to_Income_Ratio,Credit_Score,Risk_Taking_Ability,Investment_Experience(Years),Financial_Knowledge_Score,Past_Investment_Returns(%),Preferred_Investment_Horizon,Primary_Financial_Goal,Goal_Amount(₹),Goal_Timeline(Years),Current_Investment_Type,Pandemic_Impact_Factor,War_Impact_Factor,Inflation_Rate_At_Investment_Start,GDP_Growth_Rate,Market_Volatility_Index,RealEstate_%,Equity_%,Debt_%,Cash_%,Gold_%,Health_Insurance_Coverage(₹),Life_Insurance_Coverage(₹),Emergency_Fund_Balance(₹),Insurance_Type,Insurance_Times
CUST200083,48,Female,Self-employed,Married,4,300144.0,Low,11236.0,11.24,16.21,16.75,1436936.0,0.37,631,High,15.4,4.9,25.0,Medium,House,3301817.0,10,Stocks,-0.141,-0.007,5.0,6.0,20.0,17.07,54.69,16.07,8.76,3.41,132000.0,4502200.0,67400.0,Both,High
CUST200084,24,Female,Student,Divorced,3,643226.0,Medium,30771.0,5.83,22.16,23.24,-91164.0,0.49,775,High,0.3,4.9,-16.32,Long,House,3701543.0,22,Stocks,-0.093,-0.009,6.79,-6.2,38.5,24.57,45.35,18.05,4.24,7.79,253900.0,7075500.0,184600.0,None,High
CUST200085,38,Male,Salaried,Single,4,672313.0,Medium,30602.0,5.49,29.5,18.59,3165157.0,0.33,615,Medium,5.1,5.5,25.0,Medium,House,5586492.0,6,Stocks,-0.025,-0.013,4.45,7.2,12.7,17.23,44.36,22.77,6.82,8.82,283100.0,8067800.0,244800.0,Both,High
CUST200086,20,Female,Student,Single,2,1137636.0,Medium,40557.0,3.91,15.01,11.53,46531.0,0.23,713,Low,1.8,6.0,11.2,Long,Education,5782718.0,18,SIPs,-0.069,-0.055,5.0,6.0,20.0,13.65,16.59,44.16,16.43,9.17,324500.0,11376400.0,405600.0,None,High
CUST200087,28,Female,Salaried,Widowed,1,878623.0,Medium,27670.0,7.49,25.84,21.34,1170328.0,0.32,673,Low,1.9,5.9,14.0,Long,House,4211010.0,11,Bonds,-0.068,-0.021,5.0,6.0,20.0,19.01,18.5,38.15,14.69,9.65,186800.0,7907600.0,304400.0,Both,Medium
CUST200088,59,Female,Business,Married,1,388312.0,Low,14728.0,6.53,18.02,21.04,2800801.0,0.51,733,Low,18.7,5.0,6.78,Short,House,5325296.0,2,Bonds,-0.052,-0.047,5.11,6.04,26.3,16.48,12.46,42.88,20.61,7.56,165700.0,4659700.0,61900.0,Both,High
CUST200089,63,Female,Business,Single,1,1791869.0,High,79027.0,7.75,30.54,8.17,22553603.0,0.19,733,Medium,16.1,7.7,-9.24,Short,Retirement,7625765.0,11,Mutual Funds,-0.071,-0.009,5.0,6.0,20.0,22.97,31.82,24.7,13.34,7.17,810000.0,17918700.0,948300.0,Both,High
CUST200090,45,Prefer_not_to_say,Salaried,Single,0,947962.0,Medium,30238.0,4.15,20.09,14.35,3682594.0,0.47,620,High,11.9,5.2,25.0,Medium,Education,4043282.0,16,Stocks,0.008,0.019,4.45,7.2,12.7,12.49,62.38,13.1,5.12,6.91,241900.0,8531700.0,199600.0,Life,Medium
CUST200091,20,Female,Student,Single,1,1344410.0,Medium,39723.0,3.9,21.68,19.59,-446003.0,0.44,744,Medium,1.2,3.6,-5.81,Long,Retirement,4796537.0,14,Stocks,-0.001,-0.054,5.0,6.0,20.0,25.02,36.18,18.38,14.26,6.16,288000.0,12099700.0,166800.0,None,Medium
CUST200092,44,Male,Salaried,Married,3,652793.0,Medium,29722.0,7.27,10.28,31.5,1213306.0,0.05,656,High,12.4,5.8,6.83,Medium,Retirement,724432.0,2,Stocks,-0.023,0.008,5.32,5.96,18.2,16.78,48.98,20.37,11.43,2.44,319500.0,8486300.0,178300.0,Both,High
CUST200093,57,Female,Self-employed,Single,4,1227035.0,Medium,50387.0,9.49,20.25,16.14,8612812.0,0.19,677,Medium,10.7,6.7,7.34,Short,Retirement,5265876.0,2,Mutual Funds,-0.101,-0.053,7.96,6.39,21.1,18.2,34.83,23.69,17.29,5.99,592000.0,15951500.0,403100.0,Both,High
CUST200094,35,Male,Self-employed,Divorced,0,1206864.0,Medium,58271.0,4.82,27.86,11.92,4048820.0,0.2,751,Medium,3.5,4.9,-1.74,Medium,Retirement,5804815.0,13,Mutual Funds,-0.106,-0.037,7.96,6.39,21.1,17.25,30.06,29.46,16.6,6.63,437000.0,9654900.0,699300.0,Life,Medium
CUST200095,18,Female,Student,Married,0,542006.0,Low,22597.0,5.68,16.3,27.05,78421.0,0.17,761,High,1.2,8.4,11.25,Long,Retirement,906398.0,8,Stocks,-0.094,-0.049,7.96,6.39,21.1,14.74,56.23,14.45,8.15,6.43,169500.0,5420100.0,226000.0,None,High
CUST200096,52,Male,Business,Married,3,566983.0,Low,19354.0,2.65,15.12,2.0,2349732.0,0.49,715,Low,7.3,6.9,14.29,Short,Retirement,3158207.0,15,SIPs,-0.009,-0.015,5.32,5.96,18.2,12.16,12.66,46.04,20.98,8.16,227400.0,7937800.0,69700.0,Both,High
CUST200097,72,Male,Retired,Single,1,1710116.0,High,38117.0,7.28,40.55,6.94,34433363.0,0.0,819,Medium,17.8,5.4,3.98,Short,House,12585036.0,13,Mutual Funds,-0.145,-0.074,5.83,7.31,26.1,20.36,32.24,28.78,13.47,5.15,390700.0,17101200.0,343100.0,Both,High
CUST200098,29,Female,Salaried,Single,1,378402.0,Low,18112.0,6.27,14.32,23.44,153778.0,0.15,611,High,3.7,7.5,-5.91,Long,House,1235045.0,2,Crypto,-0.187,-0.061,5.0,6.0,20.0,23.5,59.52,9.44,2.32,5.22,122300.0,3405600.0,126800.0,Both,Medium
CUST200099,41,Female,Salaried,Married,3,1752968.0,High,48608.0,5.79,40.28,16.47,15483523.0,0.26,770,Medium,8.8,5.1,6.0,Medium,House,2553355.0,11,SIPs,-0.092,-0.053,7.96,6.39,21.1,17.59,35.54,27.39,12.97,6.52,546800.0,22788600.0,583300.0,Both,High
CUST200100,31,Male,Business,Married,0,895993.0,Medium,41834.0,5.13,10.5,14.89,970030.0,0.37,637,Medium,4.5,4.4,14.61,Medium,Retirement,1226157.0,2,Mutual Funds,-0.108,-0.122,6.17,7.46,22.6,17.6,37.81,19.77,16.98,7.84,313800.0,8959900.0,460200.0,Both,Medium
CUST200101,58,Male,Salaried,Married,1,146089.0,Low,9212.0,3.77,7.34,40.46,275032.0,0.35,494,Low,10.7,2.9,6.89,Short,Emergency_Fund,490247.0,4,Bonds,-0.118,-0.098,5.0,6.0,20.0,15.13,16.14,39.1,20.48,9.15,103600.0,1753100.0,73700.0,Both,High
CUST200102,49,Male,Salaried,Single,1,2214467.0,High,54573.0,12.16,40.45,11.01,27064963.0,0.0,851,High,11.1,2.9,4.77,Medium,Retirement,4334294.0,14,Stocks,-0.052,-0.067,8.07,7.37,34.0,14.54,58.89,16.93,5.0,4.64,532100.0,22144700.0,654900.0,Both,High
CUST200103,42,Male,Salaried,Married,3,785433.0,Medium,36871.0,5.13,28.33,34.82,4269964.0,0.28,672,High,10.8,6.6,-10.66,Medium,House,882786.0,9,Stocks,-0.093,-0.074,5.11,6.04,26.3,21.01,52.44,11.93,8.33,6.29,396400.0,10210600.0,221200.0,Both,High
CUST200104,73,Male,Retired,Married,3,1071726.0,Medium,47421.0,2.91,11.05,6.72,5982330.0,0.24,716,Medium,21.7,6.1,4.34,Short,Retirement,5302274.0,7,SIPs,0.007,-0.069,8.07,7.37,34.0,19.32,33.79,23.14,14.15,9.6,628300.0,15004200.0,379400.0,Both,High
CUST200105,30,Male,Salaried,Married,2,2009761.0,High,87208.0,6.52,49.17,8.98,9529562.0,0.23,859,High,1.4,8.2,25.0,Medium,Wealth,29301037.0,3,Mutual Funds,-0.105,-0.047,5.0,6.0,20.0,19.23,52.77,14.03,8.62,5.35,872100.0,24117100.0,697700.0,Both,High
CUST200106,29,Male,Salaried,Married,2,1004261.0,Medium,49159.0,5.09,10.85,16.31,391060.0,0.5,739,Low,2.9,9.8,-20.0,Long,House,4479416.0,12,Bonds,-0.051,-0.031,6.79,-6.2,38.5,22.41,14.51,36.1,20.46,6.52,467000.0,12051100.0,236000.0,Both,High
CUST200107,36,Male,Salaried,Single,4,964633.0,Medium,28521.0,8.16,20.71,8.17,3144662.0,0.05,703,Low,2.5,9.2,-4.54,Medium,Retirement,2076783.0,4,Bonds,-0.084,-0.113,5.83,7.31,26.1,19.13,11.44,38.81,21.18,9.44,263800.0,11575600.0,199600.0,Both,High
CUST200108,57,Male,Salaried,Single,2,948632.0,Medium,40840.0,8.23,29.05,4.01,10449924.0,0.38,605,Low,17.9,2.7,6.31,Short,Retirement,3177655.0,8,Bonds,-0.045,-0.012,5.0,6.0,20.0,18.39,12.84,44.13,18.24,6.4,428800.0,10435000.0,285900.0,Both,High
CUST200109,42,Female,Salaried,Single,0,1484315.0,Medium,59363.0,4.65,29.0,7.72,9258363.0,0.42,685,Medium,7.3,5.7,18.42,Medium,Retirement,895393.0,2,SIPs,-0.028,-0.124,5.0,6.0,20.0,16.52,31.7,33.69,11.38,6.71,445200.0,11874500.0,427400.0,Life,Medium
CUST200110,59,Male,Self-employed,Married,1,592863.0,Low,18770.0,7.06,25.51,19.85,6049633.0,0.19,694,Low,7.5,6.3,8.42,Short,Education,1022796.0,22,Bonds,-0.072,-0.035,5.0,6.0,20.0,9.76,21.29,42.53,14.14,12.28,211200.0,7114400.0,131400.0,Both,High
CUST200111,58,Male,Salaried,Married,4,999446.0,Medium,35263.0,4.96,22.24,35.0,7510132.0,0.45,692,Low,18.9,3.1,8.81,Short,Retirement,757454.0,8,Bonds,-0.121,-0.084,5.0,6.0,20.0,14.79,20.32,42.91,12.99,8.99,449600.0,14991700.0,232700.0,Both,High
CUST200112,43,Male,Salaried,Married,4,1520018.0,High,64511.0,2.41,34.46,9.16,13586814.0,0.05,757,High,9.9,10.0,14.08,Medium,Retirement,28042332.0,14,Stocks,-0.093,-0.063,5.0,6.0,20.0,11.24,64.78,8.78,9.87,5.33,725700.0,21280300.0,516100.0,Both,High
CUST200113,25,Female,Student,Single,1,1079692.0,Medium,46956.0,5.99,28.86,13.85,64802.0,0.47,751,High,1.8,6.5,6.9,Long,Education,542560.0,2,Mutual Funds,-0.07,-0.047,5.0,6.0,20.0,18.15,53.29,8.87,12.25,7.44,340400.0,9717200.0,281700.0,None,Medium
CUST200114,43,Male,Salaried,Married,2,685803.0,Medium,32675.0,6.81,28.75,21.97,4265243.0,0.24,594,Medium,12.3,3.0,25.0,Medium,House,4207284.0,13,SIPs,-0.194,-0.075,5.0,6.0,20.0,24.43,25.4,30.94,12.69,6.55,326800.0,8229600.0,294100.0,Both,High
CUST200115,32,Female,Salaried,Married,0,743111.0,Medium,34401.0,7.46,28.08,15.54,1924098.0,0.26,801,High,5.6,9.0,-10.62,Medium,Education,5912983.0,8,Stocks,-0.061,-0.075,6.79,-6.2,38.5,14.97,67.52,6.73,6.63,4.15,258000.0,7431100.0,206400.0,Both,Medium
CUST200116,72,Male,Retired,Single,0,1195808.0,Medium,38219.0,6.79,27.89,15.94,15954164.0,0.7,655,Medium,19.7,6.9,5.49,Short,House,1505098.0,5,SIPs,-0.151,-0.089,5.0,6.0,20.0,20.77,35.55,23.54,13.8,6.34,363100.0,10762300.0,206400.0,Life,Medium
CUST200117,25,Female,Student,Married,0,774065.0,Medium,28019.0,8.17,19.58,20.67,84301.0,0.36,631,Medium,0.1,4.2,3.14,Long,Retirement,5220139.0,2,Mutual Funds,-0.084,-0.049,6.17,7.46,22.6,16.39,32.59,27.19,15.38,8.46,210100.0,7740700.0,168100.0,None,High
CUST200118,54,Female,Salaried,Married,4,982017.0,Medium,46673.0,0.65,25.3,24.7,8011170.0,0.41,727,Medium,8.3,6.0,16.15,Short,House,5156642.0,9,Mutual Funds,-0.032,0.019,5.0,6.0,20.0,21.51,28.62,23.99,18.19,7.69,548400.0,14730300.0,308000.0,Both,High
CUST200119,59,Female,Salaried,Single,2,371477.0,Low,15253.0,6.12,25.41,25.07,3424417.0,0.31,605,Low,17.4,5.6,16.07,Short,House,5095331.0,7,Mutual Funds,-0.016,-0.006,4.45,7.2,12.7,14.19,12.74,48.83,18.0,6.24,160200.0,4086200.0,137300.0,Both,High
CUST200120,50,Female,Self-employed,Married,4,1228841.0,Medium,44606.0,4.39,27.55,16.21,10796552.0,0.4,677,Medium,14.0,5.4,25.0,Medium,House,5534018.0,12,Mutual Funds,-0.042,-0.063,5.32,5.96,18.2,25.97,24.54,30.79,10.22,8.48,546400.0,18432600.0,356800.0,Both,High
CUST200121,55,Female,Salaried,Single,4,1469855.0,Medium,56249.0,4.6,20.81,11.62,9627302.0,0.34,724,Low,10.4,4.4,-10.96,Short,Education,4118277.0,9,Bonds,-0.11,-0.036,5.83,7.31,26.1,14.91,10.91,42.49,17.84,13.85,660900.0,19108100.0,506200.0,Both,High
CUST200122,24,Male,Salaried,Married,4,752172.0,Medium,32296.0,8.21,14.39,22.2,587009.0,0.32,632,Low,0.9,6.3,3.02,Long,House,4791397.0,5,Mutual Funds,0.002,-0.023,5.32,5.96,18.2,17.18,14.31,43.96,12.4,12.15,314900.0,10530400.0,355300.0,Both,High
CUST200123,33,Male,Salaried,Widowed,3,577589.0,Low,24049.0,5.4,10.77,14.1,519258.0,0.24,628,Low,3.8,10.0,12.92,Medium,Education,737055.0,14,SIPs,0.006,-0.016,5.32,5.96,18.2,17.86,11.77,44.44,17.05,8.88,198400.0,6353500.0,264500.0,Both,High
CUST200124,24,Male,Student,Single,2,522100.0,Low,17479.0,7.92,17.38,15.49,-205407.0,0.27,715,Low,0.8,1.5,10.35,Long,House,2149821.0,2,Mutual Funds,-0.025,-0.062,5.0,6.0,20.0,14.66,17.18,44.39,18.06,5.71,131100.0,5221000.0,104900.0,None,Medium
CUST200125,41,Male,Salaried,Married,2,1371378.0,Medium,64381.0,10.85,26.19,5.7,5748443.0,0.38,571,Medium,9.3,5.6,18.08,Medium,Retirement,3243688.0,9,Mutual Funds,-0.146,-0.053,6.17,7.46,22.6,22.16,28.02,29.08,12.85,7.89,676000.0,16456500.0,515000.0,Both,High
CUST200126,55,Female,Salaried,Divorced,2,1430360.0,Medium,64605.0,5.99,14.76,19.65,6936281.0,0.46,655,Low,7.8,3.1,1.04,Short,House,5502410.0,8,Bonds,-0.055,-0.044,5.0,6.0,20.0,16.34,16.34,42.02,16.75,8.55,710700.0,15734000.0,271300.0,Both,High
CUST200127,39,Male,Self-employed,Single,1,153630.0,Low,8979.0,5.45,7.66,21.47,335064.0,0.57,520,Low,7.2,5.3,4.09,Medium,Emergency_Fund,347487.0,1,Bonds,-0.053,-0.058,6.17,7.46,22.6,18.82,17.78,36.45,20.31,6.64,69600.0,1382700.0,43100.0,Both,Medium
CUST200128,36,Female,Salaried,Divorced,0,1254122.0,Medium,37260.0,6.67,24.79,27.43,4498760.0,0.14,765,Low,8.0,8.7,2.4,Medium,Retirement,2048453.0,17,Bonds,-0.007,-0.018,5.0,6.0,20.0,20.17,10.28,39.41,18.67,11.47,279500.0,10033000.0,335300.0,Life,Medium
CUST200129,38,Female,Salaried,Single,1,770525.0,Medium,32161.0,6.29,11.55,25.13,915246.0,0.41,607,Medium,2.7,5.3,-6.33,Medium,Retirement,3786720.0,10,Mutual Funds,-0.094,-0.025,7.96,6.39,21.1,15.29,37.78,29.76,9.7,7.47,249200.0,6934700.0,154400.0,Both,Medium
CUST200130,29,Female,Salaried,Married,0,199235.0,Low,11897.0,3.79,6.15,9.78,147776.0,0.65,650,Low,1.6,7.7,-5.72,Long,Emergency_Fund,582458.0,4,SIPs,-0.184,-0.054,5.11,6.04,26.3,17.88,17.33,42.7,17.72,4.37,89200.0,1992400.0,71400.0,Both,High
CUST200131,39,Male,Salaried,Single,0,406803.0,Low,12754.0,6.59,24.33,22.83,1766280.0,0.19,660,Low,3.9,4.8,25.0,Medium,House,5701658.0,10,SIPs,0.007,0.007,5.32,5.96,18.2,19.12,21.26,37.34,15.92,6.36,89300.0,3254400.0,89300.0,Life,Medium
CUST200132,22,Male,Salaried,Divorced,0,787463.0,Medium,36317.0,9.92,22.32,2.0,131261.0,0.35,703,Medium,0.0,2.7,13.5,Long,Retirement,4168444.0,7,Stocks,-0.207,-0.062,5.0,6.0,20.0,18.59,37.27,28.69,8.67,6.78,217900.0,6299700.0,399500.0,Health,Medium
CUST200133,53,Male,Salaried,Married,1,314925.0,Low,9558.0,6.81,25.66,20.79,2424270.0,0.27,725,Low,9.4,5.9,2.09,Short,Retirement,1481883.0,9,SIPs,-0.116,-0.052,5.83,7.31,26.1,15.57,13.83,44.21,17.72,8.67,98000.0,3779100.0,57300.0,Both,High
CUST200134,62,Female,Business,Married,0,318835.0,Low,13141.0,2.21,15.41,12.86,2003476.0,0.51,615,Low,12.5,8.0,3.49,Short,Education,3242632.0,23,SIPs,-0.052,-0.038,7.96,6.39,21.1,15.46,18.84,42.33,15.04,8.33,138000.0,3507200.0,63100.0,Both,High
CUST200135,47,Male,Business,Single,0,1468308.0,Medium,52987.0,9.3,25.61,19.46,9862745.0,0.13,820,Medium,13.6,6.5,5.9,Medium,House,1694990.0,15,Mutual Funds,-0.058,-0.042,8.07,7.37,34.0,16.69,37.09,25.26,12.71,8.25,450400.0,13214800.0,635800.0,Life,Medium
CUST200136,19,Female,Student,Single,2,402382.0,Low,18278.0,6.0,12.03,33.08,-220771.0,0.45,641,Medium,1.7,6.9,12.31,Long,House,1018567.0,14,SIPs,-0.178,-0.07,5.0,6.0,20.0,15.4,36.36,26.13,13.67,8.44,137100.0,4023800.0,65800.0,None,Medium
CUST200137,40,Male,Salaried,Single,0,932276.0,Medium,32091.0,4.83,11.97,15.69,1672009.0,0.19,722,Low,7.9,6.1,-20.0,Medium,House,5748724.0,10,SIPs,-0.07,-0.011,6.79,-6.2,38.5,18.47,11.65,43.82,20.32,5.74,224600.0,7458200.0,320900.0,Life,Medium
CUST200138,36,Male,Salaried,Married,3,569907.0,Low,28423.0,3.45,17.99,13.02,1458981.0,0.46,630,Medium,3.5,4.2,24.79,Medium,Retirement,1613672.0,6,Stocks,-0.074,-0.036,6.17,7.46,22.6,24.6,28.61,29.44,9.26,8.09,305500.0,7408800.0,153500.0,Both,High
CUST200139,58,Male,Business,Single,0,1080561.0,Medium,36440.0,3.61,25.58,18.44,10375417.0,0.23,820,Medium,6.7,6.6,18.98,Short,Education,4557272.0,10,Mutual Funds,-0.135,-0.09,7.96,6.39,21.1,24.58,28.15,24.7,17.1,5.47,346200.0,9725000.0,255100.0,Life,Medium
CUST200140,26,Female,Salaried,Single,2,766440.0,Medium,25386.0,7.61,20.16,13.25,299184.0,0.47,820,Low,1.4,5.7,-17.51,Long,Retirement,1294507.0,7,Mutual Funds,-0.095,-0.037,6.79,-6.2,38.5,17.81,19.46,33.06,19.68,9.99,190400.0,7664400.0,137100.0,Both,Medium
CUST200141,25,Female,Salaried,Married,0,570672.0,Low,22793.0,6.09,23.15,19.03,342194.0,0.05,820,High,0.9,8.1,19.89,Long,Retirement,3690184.0,5,Stocks,-0.111,0.004,5.0,6.0,20.0,17.59,57.16,8.02,11.52,5.71,170900.0,5706700.0,250700.0,Both,Medium
CUST200142,47,Male,Salaried,Married,3,1477575.0,Medium,59402.0,6.76,18.52,10.28,7651052.0,0.28,638,High,6.3,3.0,25.0,Medium,Retirement,5679883.0,12,Stocks,-0.026,-0.019,5.0,6.0,20.0,15.46,53.06,15.89,12.42,3.17,727700.0,20686100.0,534600.0,Both,High
CUST200143,48,Male,Self-employed,Single,3,684914.0,Medium,32191.0,5.77,13.92,23.03,2284828.0,0.3,820,Low,14.0,5.6,-3.14,Medium,Education,5277666.0,12,SIPs,-0.022,-0.04,5.0,6.0,20.0,9.47,20.0,42.89,14.66,12.98,330000.0,8219000.0,386300.0,Both,High
CUST200144,37,Female,Self-employed,Married,0,428638.0,Low,15659.0,6.57,27.67,11.01,1948829.0,0.15,820,Medium,4.6,4.9,22.98,Medium,Retirement,2606489.0,15,SIPs,-0.172,-0.102,5.0,6.0,20.0,24.66,31.7,21.1,14.93,7.61,133100.0,4286400.0,94000.0,Both,High
CUST200145,39,Male,Salaried,Single,2,967267.0,Medium,39731.0,8.31,27.73,18.89,4822500.0,0.08,673,High,6.9,3.7,4.1,Medium,House,3059354.0,12,Stocks,-0.138,-0.057,5.83,7.31,26.1,18.78,57.88,15.7,5.41,2.23,337700.0,9672700.0,437000.0,Both,High
CUST200146,23,Female,Salaried,Single,3,885263.0,Medium,32315.0,7.61,29.89,33.74,571596.0,0.25,643,Low,0.2,5.9,-3.56,Long,House,4103373.0,6,Bonds,-0.128,-0.06,7.96,6.39,21.1,17.27,12.11,46.74,16.55,7.33,266600.0,9737900.0,387800.0,Both,High
CUST200147,43,Female,Salaried,Married,1,1568387.0,High,55251.0,6.81,42.92,6.22,16925217.0,0.27,782,Low,7.3,5.0,5.73,Medium,Wealth,19739025.0,21,SIPs,-0.038,-0.104,5.0,6.0,20.0,16.21,10.88,39.0,19.83,14.08,538700.0,17252300.0,663000.0,Both,High
CUST200148,63,Male,Retired,Single,2,1240832.0,Medium,51453.0,8.52,14.54,14.97,8429997.0,0.13,749,Medium,13.0,6.5,0.98,Short,Retirement,1293787.0,7,Mutual Funds,-0.06,-0.059,5.0,6.0,20.0,20.01,30.92,23.62,16.79,8.66,566000.0,13649200.0,411600.0,Both,High
CUST200149,30,Male,Business,Married,1,2149883.0,High,95113.0,3.54,54.51,8.82,9777124.0,0.02,893,High,1.6,7.5,25.0,Medium,Wealth,9054525.0,12,Stocks,-0.058,-0.065,7.96,6.39,21.1,15.44,59.23,14.39,5.18,5.76,879800.0,23648700.0,1141400.0,Both,High
CUST200150,25,Male,Business,Single,0,1309518.0,Medium,49150.0,6.38,22.9,8.92,1965875.0,0.32,724,High,1.2,6.6,20.45,Long,House,1056348.0,14,Stocks,-0.006,-0.037,5.32,5.96,18.2,15.33,69.85,8.1,2.53,4.19,319500.0,10476100.0,344100.0,Health,Medium
CUST200151,67,Male,Retired,Divorced,3,839682.0,Medium,36023.0,3.39,22.84,28.53,9347273.0,0.2,794,Low,17.2,3.5,12.05,Short,Retirement,1837665.0,13,SIPs,-0.043,0.009,5.32,5.96,18.2,12.19,24.34,35.14,21.57,6.76,405300.0,10076200.0,396300.0,Both,High
CUST200152,24,Female,Student,Single,2,1351260.0,Medium,54198.0,7.81,24.67,32.63,73857.0,0.2,714,Medium,0.5,4.7,-10.69,Long,Retirement,2479432.0,3,Stocks,-0.056,-0.019,6.79,-6.2,38.5,18.39,33.69,30.81,11.56,5.54,433600.0,13512600.0,596200.0,None,Medium
CUST200153,34,Male,Self-employed,Single,2,1048445.0,Medium,49962.0,7.29,21.52,22.33,3480996.0,0.24,647,High,4.3,6.6,0.14,Medium,House,3805818.0,7,Stocks,0.012,-0.122,5.0,6.0,20.0,14.17,55.26,17.91,4.52,8.14,399700.0,10484500.0,499600.0,Both,High
CUST200154,31,Female,Self-employed,Single,4,721584.0,Medium,31294.0,8.51,22.04,27.13,927846.0,0.65,641,Medium,4.6,5.3,2.49,Medium,House,5593263.0,2,SIPs,-0.106,-0.009,5.83,7.31,26.1,23.68,28.45,23.64,16.92,7.31,258200.0,8659000.0,131400.0,Both,High
CUST200155,53,Female,Salaried,Married,4,1295887.0,Medium,42089.0,7.77,20.48,15.36,9364332.0,0.07,684,Medium,13.2,5.3,3.93,Short,House,5161825.0,12,Mutual Funds,-0.088,-0.026,5.0,6.0,20.0,16.86,35.2,27.11,14.02,6.81,515600.0,19438300.0,252500.0,Both,High
CUST200156,46,Female,Salaried,Married,3,1349129.0,Medium,56433.0,6.37,15.01,8.41,5095379.0,0.27,664,Low,4.9,1.7,6.8,Medium,Education,2896186.0,12,SIPs,-0.13,-0.047,5.0,6.0,20.0,21.82,13.1,38.77,14.65,11.66,691300.0,18887800.0,395000.0,Both,High
CUST200157,31,Male,Business,Married,0,1448711.0,Medium,67082.0,7.51,10.27,16.13,801662.0,0.37,713,Low,3.4,10.0,-20.0,Medium,Education,5333142.0,7,Mutual Funds,-0.003,-0.058,6.79,-6.2,38.5,18.83,19.64,40.88,14.44,6.21,536700.0,14487100.0,402500.0,Both,Medium
CUST200158,40,Female,Salaried,Married,4,667965.0,Medium,28945.0,7.4,17.32,21.57,1619936.0,0.54,632,Low,8.8,9.6,-4.37,Medium,Retirement,4908856.0,10,Mutual Funds,-0.015,-0.125,8.07,7.37,34.0,17.68,16.43,43.01,16.38,6.5,311200.0,9351500.0,104200.0,Both,High
CUST200159,32,Male,Salaried,Married,3,1327477.0,Medium,40074.0,2.95,22.49,24.43,3461115.0,0.2,657,Low,4.6,6.8,6.95,Medium,Retirement,4883468.0,9,SIPs,-0.218,-0.121,5.0,6.0,20.0,11.01,13.0,48.86,16.08,11.04,410800.0,17257200.0,440800.0,Both,High
CUST200160,49,Female,Salaried,Married,0,429558.0,Low,19223.0,3.01,17.89,31.6,2259631.0,0.37,706,Medium,13.8,6.4,20.4,Medium,Retirement,1006821.0,6,Stocks,-0.034,0.017,5.0,6.0,20.0,14.27,40.76,24.22,12.56,8.18,182600.0,4725100.0,211500.0,Both,High
CUST200161,49,Male,Salaried,Single,0,371862.0,Low,13461.0,8.05,17.21,22.01,1306961.0,0.49,667,Low,5.0,7.1,-10.17,Medium,Retirement,3933785.0,15,Bonds,-0.126,-0.037,6.79,-6.2,38.5,13.9,11.96,43.31,25.4,5.44,107700.0,3346800.0,64600.0,Life,Medium
CUST200162,27,Male,Business,Single,0,2433606.0,High,90611.0,8.15,58.2,8.38,8380281.0,0.22,776,Medium,1.1,6.2,23.2,Long,House,20870353.0,17,Mutual Funds,-0.129,-0.074,5.0,6.0,20.0,24.59,33.52,18.74,16.1,7.05,634300.0,19468800.0,906100.0,Health,Medium
CUST200163,24,Male,Self-employed,Single,0,1007784.0,Medium,36932.0,4.73,26.8,2.23,430009.0,0.19,683,Low,1.0,7.7,1.75,Long,Retirement,2103994.0,11,SIPs,-0.153,-0.06,5.83,7.31,26.1,13.87,18.65,41.38,17.4,8.7,240100.0,8062300.0,369300.0,Health,Medium
CUST200164,72,Female,Retired,Married,0,1097470.0,Medium,39059.0,8.71,22.86,31.07,12540618.0,0.1,750,Medium,13.5,5.6,0.12,Short,Education,1264282.0,6,Mutual Funds,-0.033,-0.012,4.45,7.2,12.7,16.59,38.3,22.84,16.09,6.18,429600.0,12072200.0,273400.0,Both,High
CUST200165,56,Male,Salaried,Single,4,1139677.0,Medium,42610.0,9.7,13.28,23.89,4966032.0,0.5,670,Medium,12.9,5.2,8.85,Short,House,5250289.0,7,Mutual Funds,-0.069,0.013,5.0,6.0,20.0,24.63,30.13,27.26,9.88,8.1,500700.0,14815800.0,153400.0,Both,High
CUST200166,48,Female,Business,Single,1,587039.0,Low,28645.0,5.37,27.13,11.75,4562629.0,0.11,744,Medium,7.8,2.7,4.11,Medium,Retirement,3825081.0,9,Mutual Funds,-0.068,-0.051,5.0,6.0,20.0,18.93,35.08,24.54,13.61,7.84,250600.0,5870400.0,171900.0,Both,High
CUST200167,32,Male,Salaried,Married,3,544541.0,Low,21927.0,6.31,17.31,25.17,1082575.0,0.53,601,Medium,1.7,5.1,6.38,Medium,Retirement,2586057.0,12,Bonds,-0.17,-0.012,5.11,6.04,26.3,16.99,34.33,21.35,17.74,9.59,213800.0,7079000.0,157900.0,Both,High
